Business Name,Phone Number,Address,Website,Emails,Search Phrase Used,Profile Category
Goodwill Wealth Management Pvt Ltd (BANGALORE 1),044 6900 9722,"3rd Floor, 7-2, 3rd Main Rd, Jayanagar 6th Block, Jayanagar, Bengaluru, Karnataka 560070, India",https://gwcindia.in/branch-stock-broker-Bangalore-Jayanagar/,goodwill@gwcindia.in,Stock Brokers in Jayanagar Bangalore,Connector
CHOICE EQUITY BROKING PVT LTD,098860 62043,"672, 11th, Aurobindo Marg, 4th Block, Jayanagar, Bengaluru, Karnataka 560041, India",https://choiceindia.com/contact-us/karnataka/bangalore/choice-broking-stock-broker-jaya-nagar-560011?utm_source=demat_lead_generation&utm_medium=gmb_bangalore_jaya_nagar&utm_campaign=GMB,,Stock Brokers in Jayanagar Bangalore,Connector
Stock Holding Corporation of India Ltd,080 2245 3800,"1st Floor, 122 & 123 Old No 91 & 92, 7th Main Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",http://online.stockholding.com/,customercare@stockholding.com,Stock Brokers in Jayanagar Bangalore,Connector
Money Markets Academy,081500 00720,"Vasavi Square 3rd Floor, Vasavi Square, 75/757, 10th Main Rd, 10th Main Rd, above idbi bank, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",http://www.moneymarketsacademy.com/,,Stock Brokers in Jayanagar Bangalore,Connector
Kotak Securities,080 2668 1164,"14/1, 1st Floor, Elephant Rock Road, Anand Chamber, Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011, India",https://www.kotakneo.com/,"report-mktmanipulation@nsdl.com, service.securities@kotak.com",Stock Brokers in Jayanagar Bangalore,Connector
Mirae Asset Sharekhan - Authorised Partner,099007 87358,"1st Floor, Gupta Market, No 7 to 9, 20th Main Rd, beside SNR Refreshments, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://stockbroker-branch.sharekhan.com/mirae-asset-sharekhan-authorised-partner-chandra-investments-stock-broker-jp-nagar-bengaluru-5903/Home,"mamathav@bp.sharekhan.com, sk_storelocator@sharekhan.com, sanjukta_b@bp.sharekhan.com, vinfinedge@bp.sharekhan.com, praveen.kumar@branch.sharekhan.com, santhosh_hk.owner@bp.sharekhan.com, chandra@bp.sharekhan.com, profitstonepvtltd@bp.sharekhan.com, dn_nishantha@bp.sharekhan.com, greshma_t.owner@bp.sharekhan.com",Stock Brokers in Jayanagar Bangalore,Connector
Mirae Asset Sharekhan - Authorised Partner,080 6264 6228,"No 26, Kanakapura Main Rd, Kanakapura, Basavanagudi, Bengaluru, Karnataka 560004, India",https://stockbroker-branch.sharekhan.com/mirae-asset-sharekhan-authorised-partner-equiwealth-securities-pvt-ltd-stock-broker-basavanagudi-bengaluru-5867/Home,"shantha_gs.owner@bp.sharekhan.com, reshma_sk.owner@bp.sharekhan.com, equiwealth@bp.sharekhan.com, sk_storelocator@sharekhan.com, vinfinedge@bp.sharekhan.com, rashika_s@bp.sharekhan.com, venu@branch.sharekhan.com, t2tsec@bp.sharekhan.com, rashmi_grr@bp.sharekhan.com, akshayainvestments@bp.sharekhan.com",Stock Brokers in Jayanagar Bangalore,Connector
"RK Bhat & Co., Company Secretaries",098807 41193,"624, 15th Main, 24th Cross Rd, Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070, India",https://rkbhat.com/,"rk@rkbhat.com, info@rkbhat.com",Company Secretaries in Jayanagar Bangalore,Connector
K Dushyantha & Associates,080 2656 0400,"1, Ashoka Pillar Rd, 1st Block, Jayanagar 1st Block, Jayanagar, Bengaluru, Karnataka 560011, India",http://www.dushyanthcs.com/,"dushyanthassociates@gmail.com, dushyanth@dushyanthassociates.com, dushyanthak@gmail.com, dushyanth@dushyanthcs.com",Company Secretaries in Jayanagar Bangalore,Connector
"D A Hegde & Company, Company Secretaries",080 2244 2889,"No.58, First Floor, 5th Main Rd, 3rd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Company Secretaries in Jayanagar Bangalore,Connector
V.Sreedharan & Associates,080 4959 4533,"2nd Floor, Plot No. 293, #201, 10th Main Rd, Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011, India",http://sreedharancs.com/,,Company Secretaries in Jayanagar Bangalore,Connector
CA Gopi S – Chartered Accountant | Bangalore,096764 68625,"2nd, Surana College, 37/E, S End Rd, near South End Circle, Gupta layout, Basavanagudi, Bengaluru, Karnataka 560004, India",https://rakca.in/,admin@rakca.in,Auditing Firms in Jayanagar Bangalore,Connector
P. K. SUBRAMANIAM & CO. CHARTERED ACCOUNTANTS,080 4110 7485,"1010, 1st Floor, 26th Main Rd, above Corporation bank, 4th T Block East, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560041, India",http://pksandco.in/,,Auditing Firms in Jayanagar Bangalore,Connector
Murali and Sumeet Chartered Accountants,080 2286 2797,"11th C Main Rd, 5T Block, Marenahalli, DK Naik Nagar, Jayanagar, Bengaluru, Karnataka 560041, India",http://www.ms-ca.in/index.html,shubhamadhu1@gmail.com,Auditing Firms in Jayanagar Bangalore,Connector
ArthaPal Consultants LLP,063643 16578,"4th Floor,39, 1, 33rd Cross Rd, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru, Karnataka 560041, India",https://www.arthapal.com/,,GST Consultants in Jayanagar Bangalore,Connector
cPROFIT Wealth Management Services,080 4124 5022,"98/A, 30th Cross Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560070, India",https://www.cprofitwealth.com/,,Wealth Management in Jayanagar Bangalore,Connector
Online Wealth,078297 60999,"2nd Floor, No. 143, 9th Main Rd, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011, India",https://onlinewealth.in/,"%20info@onlinewealth.in, info@onlinewealth.in",Wealth Management in Jayanagar Bangalore,Connector
Hexagon Capital Advisors Private Limited,080 2657 2682,"S 209, Suraj Ganga Arcade, 332/7, 15th Cross Road, 2nd Block, Jaya Nagar 1st Block, JayaNagar, Jaya Nagar 1st Block, Jayanagar, Bengaluru, Karnataka 560011, India",http://hexagonwealth.com/,,Wealth Management in Jayanagar Bangalore,Connector
Vaishnavi souharda sahakari Sangha,084311 40532,"12/84, 2nd Main Rd, 3rd Block East, RBI Colony, Jayanagar, Bengaluru, Karnataka 560011, India",,,Banking Consultants in Jayanagar Bangalore,Connector
Certvalue,063615 29370,"4025-4026, 1st floor, 6th cross road, Jayanagar 7th, west block, Krishna Rajendra Rd, opp. UCO Bank, 7th Block, Jayanagar, Bengaluru, Karnataka 560082, India",https://www.certvalue.com/,contact@certalue.com,Banking Consultants in Jayanagar Bangalore,Connector
Andromeda Sales & Distribution Pvt Ltd,095350 82766,"2nd Floor, Dinakaran Complex, 176/42, 22nd Cross Rd, above Kotak Mahindra Bank, Jayanagar 3rd Block East, Jayanagar, Bengaluru, Karnataka 560011, India",http://www.andromedaloans.com/,contact@andromeda.in,Banking Consultants in Jayanagar Bangalore,Connector
Master Services,097401 41919,"3rd Floor, 9th Main Rd, Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011, India",http://masterservicesindia.com/,info@masterservicesindia.com,Banking Consultants in Jayanagar Bangalore,Connector
Emkay Global Financial Services Ltd. - Bangalore,080 2664 4218,"60/4, 32nd C Cross, 4th T Block East, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",https://www.emkayglobal.com/,emkayassist@emkayglobal.com,Banking Consultants in Jayanagar Bangalore,Connector
Subray Hegde & Associates,089715 67844,"2nd floor 2nd Cross, 632, 2nd Cross Rd, RBI Layout, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://shaassociates.com/,"example@mail.com, cacs.subrayhegde@shaassociates.com",Chartered Accountants in JP Nagar Bangalore,Connector
Rangaswamy M T & Associates,096861 49383,"No.09, First Floor, First Cross, First Main Road, Chikkaswamy Layout Main Road, JP Nagar 6th Phase, Jarganahalli, south, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Chartered Accountants in JP Nagar Bangalore,Connector
"Srinivas K Dasegowda & Co,. Chartered accountants",081977 25917,"Ground floor, No 890, 10th A East Cross Rd, near Big Bazaar, RBI Layout, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Chartered Accountants in JP Nagar Bangalore,Connector
Venkat and Jayaprakash Chartered Accountants,095352 21783,"No.75, 2nd Floor, JP Nagar 4th Phase, Dollar Layout, Phase 4, J. P. Nagar, Bengaluru, Karnataka 560078, India",http://www.vandj.in/,"partners@vandj.in, you@company.com",Chartered Accountants in JP Nagar Bangalore,Connector
S V N AND CO CHARTERED ACCOUNTANTS,099865 83402,"1176, 18th A Main Rd, R.K Colony, Marenahalli, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560041, India",,,Chartered Accountants in JP Nagar Bangalore,Connector
Muzammil Khan & Associates,090080 56543,"No 161, 1st Floor, 24th Main Rd, 5th Phase, KR Layout, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://mkassociates.in/,"info@mkassociates.in, Info@mkassociates.in",Chartered Accountants in JP Nagar Bangalore,Connector
GetMyAudit - Chartered Accountant in Bangalore,096069 93550,"No. 296, 2nd Floor, 24th Main Rd, above Hema Book World, KR Layout, 6th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Chartered Accountants in JP Nagar Bangalore,Connector
Arpitha & Associates Chartered Accountants,096116 34444,"261, 5th Main Rd, KSRTC Layout, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://caarpitha.com/,"contact@caarpitha.com, u003Econtact@caarpitha.com",Chartered Accountants in JP Nagar Bangalore,Connector
Prathima Vankadaru Chartered Accountant,080 4155 0174,"No.66, JP Srinivasam, 17th G Cross, 15th, Main, Rose Garden Rd, 5th Phase, Nanjundeswara Layout, J P Nagar Phase 5, J. P. Nagar, Bengaluru, Karnataka 560078, India",http://pvca.in/,prathima@pvca.in,Chartered Accountants in JP Nagar Bangalore,Connector
"Hegde Hegde & Associates LLP, Chartered Accountants",080 3500 7756,"1st Floor, Metro Parking, Building #44/2, 14th B Cross Rd, behind J P Nagar, JP Nagar 6th Phase, Gangadhar Nagar, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",http://www.hnhaca.com/,info@hnhaca.com,Chartered Accountants in JP Nagar Bangalore,Connector
ANS Associates,094499 19374,"#937, 3rd Floor, S N Arcade, 21st Main, 9th Cross Rd, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Chartered Accountants in JP Nagar Bangalore,Connector
Arun Kumar S & Associates,096067 80566,"No 19 , Ground floor, 24th Main Rd, Ramaiah Garden, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://ca-arunkumar.in/,,Chartered Accountants in JP Nagar Bangalore,Connector
ASPR & Co. LLP,097394 50354,"9th Cross Rd, ITI Layout, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",http://www.aspr.co.in/,"aps@aspr.co.in, pk@aspr.co.in",Chartered Accountants in JP Nagar Bangalore,Connector
KOPALLI MALLIKARJUNA & CO (KMC),081237 96014,"4,1st Floor, Above Megha Enterprises 1st Cross, 1st Main Rd, Marenahalli, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560041, India",,,Chartered Accountants in JP Nagar Bangalore,Connector
CA Anil Repaka,098866 22260,"NO.6, RAM VILLA, 2ND CROSS ROSE GARDEN, KOTHANUR DINNE MAIN ROAD, JP NAGAR 8TH PHASE, 78142, Main Rd, Nrupathunga Nagar, Kothnoor Dinne, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Kothnur, Karnataka 560062, India",http://caanilrepaka.com/,repakaanil63@gmail.com,Chartered Accountants in JP Nagar Bangalore,Connector
Vyshnavi Bachu & Associates,095155 23375,"45-4b, 8th Cross Rd, Maruthi Road, Shakambari Nagar, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",http://icai.org/,,CA firms in JP Nagar Bangalore,Connector
Nobel Tax Associates,088848 55097,"570, 16th Cross Rd, JP Nagar 6th Phase, Rose Garden, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://www.nobeltaxandservice.com/,nobeltaxservices@gmail.com,Tax Consultants in JP Nagar Bangalore,Connector
Shree Consultancy Services,099160 04300,"158, 6th Main Rd, 3rd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Tax Consultants in JP Nagar Bangalore,Connector
TWC - Tax CONSULTANT,091135 75590,"SF 206, Sai Mega Blossom, 22nd Main, 18th Crsoss, 5th Phase, Ayodya Nagar, J P Nagar Phase 5, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Tax Consultants in JP Nagar Bangalore,Connector
C S CONSULTANCY AUDITOR AND TAX PROFESSIONALS,089703 79361,"914,2nd Floor, Bus Stop, 15F, 9th Main Rd, Kumaraswamy Layout 2nd Stage, Kumaraswamy Layout, Bengaluru, Karnataka 560111, India",,,Tax Consultants in JP Nagar Bangalore,Connector
Investpro Financial Services Pvt Ltd,098454 51274,"1465, S End C Cross Rd, 3rd Phase, J. P. Nagar, Bengaluru, Karnataka 560041, India",http://www.investproindia.com/,"hello@surety.com, mf@investproindia.com",Financial Advisors in JP Nagar Bangalore,Connector
RAMESH.ALADAKATTI,097424 63975,"2FLOOR, Sathwik Plaza, 1304, 20th Main, R.K Colony, R K Colony, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560041, India",http://www.rameshaladakatti.com/,,Financial Advisors in JP Nagar Bangalore,Connector
Rytvae Financial Consulting - Investment Advisor Consultant and Personal Financial Consultants in Bangalore,099086 06944,"MANTRI ALYPNE, G 103, Dr.Vishnuvardhan Rd, 5th Stage, Subramanyapura, BANASHANKRI, Bengaluru, Karnataka 560061, India",https://www.rytvae.com/,sk@Rytvae.com,Financial Advisors in JP Nagar Bangalore,Connector
Angel One Ltd. - P Prasanth,080 4101 6496,"1st Floor, No 681, 5th Main Rd, near Delmiya Signal Petrol Bunk, Jeewan Griha Colony, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://stockbroker.angelone.in/angel-one-ltd-p-prasanth-stock-broker-jp-nagar-bengaluru-387224/Home?utm_source=locator&utm_medium=googleplaces,"mithunsgowda911@gmail.com, siddanagoudan@gmail.com, akhilguptha23@gmail.com, southmodels7@gmail.com, yashasviinvestments2018@gmail.com, mainkolar@gmail.com, karthick251091@gmail.com, amruthmmu123@gmail.com, support@angelone.in, dineshmanani78@gmail.com, giriyas_raj@yahoo.co.in, vinayak_relekar@yahoo.com, padma3fv@gmail.com, onlyshivakinagi@gmail.com",Financial Advisors in JP Nagar Bangalore,Connector
Griha Financial Services,080 4866 1944,"287,1st Floor, 18th Main Road, 15th Cross Rd, 5th Phase, J P Nagar Phase 5, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://grihafinserve.com/,,Financial Advisors in JP Nagar Bangalore,Connector
PLANET MONEY FINANCIAL CONSULTANTS,097400 18205,"274, 4th Main, 3rd Cross Rd, Arekere MICO Layout 2nd stage, Brindavana layout, Arekere, Bengaluru, Karnataka 560076, India",http://planetmoney.in/,"planetmoney2008@gmail.com, ceo@planetmoney.in",Financial Advisors in JP Nagar Bangalore,Connector
HDFC ERGO Insurance Agent: B R Vani,08071 889 167,"No 35, 1st Floor, opposite Gopalan Innovation Mall, 3rd Phase, J. P. Nagar, Bengaluru, Karnataka 560076, India",https://agent.hdfcergo.com/hdfc-ergo-insurance-agent-b-r-vani-insurance-broker-jp-nagar-bengaluru-348567/Home?utm_source=locator&utm_medium=googleplaces,"richardhwilliam@gmail.com, rrs9112@gmail.com, insurance.anesh@gmail.com, K.Mr.Znk@Gmail.Com, Venusri22@Gmail.Com, gajanan.m@akshayawealthadvisers.com, parthamech.2093@gmail.com, hitesh.soni@chekinvestment.com, esurance.fincon@gmail.com, vanibr1977@gmail.com, praveenhs87@gmail.com, bhagwan.r@gmail.com, ramesh.negi@risingfil.com",Insurance Agents in JP Nagar Bangalore,Connector
Ditto Insurance,080 4568 0003,"680, Fortuna 1, 8th Main Rd, 14th Cross Rd, near Delmia Cirlce, Jeewan Griha Colony, 3rd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://joinditto.in/?utm_source=Google&utm_campaign=13-05-2024&utm_medium=Business_Profile,"claims@joinditto.in, help@joinditto.in, careers@joinditto.in",Insurance Agents in JP Nagar Bangalore,Connector
Max Life Insurance,080676 13200,"Aurobindo Marg, 24th Main Rd, TMC Layout, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560041, India",,,Insurance Agents in JP Nagar Bangalore,Connector
ICICI Lombard General Insurance Co. Ltd,1800 2666,"3rd & 4th Floor, 27, Bannerghatta Rd, Weaver's Colony, 3rd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://www.icicilombard.com/?utm_source=google&utm_medium=maps&utm_content=madivala-bangalore&utm_campaign=google-places,"Email-customersupport@icicilombard.com, fraudinfo@icicilombard.com, customercare@icicilombard.com, customersupport@icicilombard.com",Insurance Agents in JP Nagar Bangalore,Connector
SBI Life Insurance Co Ltd,02589 222 470,"2nd Floor, No 10/2, 24th Main Rd, 5th Phase, KR Layout, Sarakki, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://branches.sbilife.co.in/sbi-life-insurance-co-ltd-insurance-company-chalisgaon-jalgaon-369912/Home,"Abhilash.Jain@Sbilife.Co.In, info@sbilife.co.in",Insurance Agents in JP Nagar Bangalore,Connector
KAUNDINYA CONSULTANCY SERVICES,073496 34300,"109, 2nd main road, 8th Cross, police station, near Puttenahalli, 6th Phase, KR Layout, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Insurance Agents in JP Nagar Bangalore,Connector
THE NEW INDIA ASSURANCE CO LTD,098800 30305,"NO:56, Ground Floor, 3rd Cross, 24th Main, JP Nagar, 2nd Phase, R.K Colony, Marenahalli, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560041, India",,,Insurance Agents in JP Nagar Bangalore,Connector
HDFC ERGO Insurance Agent: Niranjan Bhat,080 3746 8236,"648, 29th A, Main, 16th Cross Rd, KR Layout, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://agent.hdfcergo.com/hdfc-ergo-insurance-agent-niranjan-bhat-insurance-broker-jp-nagar-bengaluru-453963/Home?utm_source=locator&utm_medium=googleplaces,"rajareddysr@yahoo.co.in, prasad_achaiah@yahoo.com, sales.powercash@gmail.com, Kolluri.Ramakrishna@Gmail.Com, superbiz1@gmail.com, shakugowda766@gmail.com, bhagwan.r@gmail.com, nbhat4@gmail.com, dkfinsol@gmail.com, Savichethan.Yadav@Gmail.Com, ramesh.negi@risingfil.com, Muvvala2005@Hotmail.Com, quickpolicyservicing@gmail.com",Insurance Agents in JP Nagar Bangalore,Connector
HDFC ERGO Insurance Agent: M Revathee,080 4594 9454,"715, 33rd Main Road, 13th Cross Rd, near Renaul, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",https://agent.hdfcergo.com/hdfc-ergo-insurance-agent-m-revathee-insurance-broker-jp-nagar-bengaluru-525205/Home?utm_source=locator&utm_medium=googleplaces,"rajareddysr@yahoo.co.in, sales.powercash@gmail.com, prasad_achaiah@yahoo.com, Kolluri.Ramakrishna@Gmail.Com, superbiz1@gmail.com, shakugowda766@gmail.com, bhagwan.r@gmail.com, nbhat4@gmail.com, Harshalatha94@gmail.com, dkfinsol@gmail.com, ramesh.negi@risingfil.com, Muvvala2005@Hotmail.Com, quickpolicyservicing@gmail.com",Insurance Agents in JP Nagar Bangalore,Connector
